Acc Z,Labels
0.124522253,Sitting
0.069610123,Sitting
0.110952121,Sitting
0.083442467,Sitting
0.078488527,Sitting
0.101379582,Sitting
0.084733773,Sitting
0.099599845,Sitting
0.142212119,Sitting
0.092347064,Sitting
0.066413932,Sitting
0.115130255,Sitting
0.118510262,Sitting
0.143921089,Sitting
0.11209487,Sitting
0.059003186,Sitting
0.09240409,Sitting
0.080600026,Sitting
0.102044957,Sitting
0.102589477,Sitting
0.073510524,Sitting
0.11650514,Sitting
0.117468404,Sitting
0.138150751,Sitting
0.125539177,Sitting
0.110175941,Sitting
0.115282709,Sitting
0.136125719,Sitting
0.095176937,Sitting
0.11162517,Sitting
0.091215094,Sitting
0.101099887,Sitting
0.0482565,Sitting
0.155525613,Sitting
0.056076045,Sitting
0.110201014,Sitting
0.143453701,Sitting
0.121267147,Sitting
0.162427411,Sitting
0.045587476,Sitting
0.132376233,Sitting
0.128649851,Sitting
0.097533063,Sitting
0.105274087,Sitting
0.111979191,Sitting
0.079562079,Sitting
0.0855547,Sitting
0.089138939,Sitting
0.105198737,Sitting
0.09631968,Sitting
0.116339783,Sitting
0.135203877,Sitting
0.093907726,Sitting
0.05496293,Sitting
0.085516838,Sitting
0.092408688,Sitting
0.126413835,Sitting
0.10106085,Sitting
0.147291539,Sitting
0.119355809,Sitting
0.185892515,Sitting
0.129133869,Sitting
0.134156561,Sitting
0.121157311,Sitting
0.128946743,Sitting
0.073344165,Sitting
0.173344785,Sitting
0.04488376,Sitting
0.106861823,Sitting
0.094171555,Sitting
0.08696557,Sitting
0.111490085,Sitting
0.03208838,Sitting
0.147132527,Sitting
0.128686195,Sitting
0.133808141,Sitting
0.124617178,Sitting
0.080187927,Sitting
0.071252584,Sitting
0.066203314,Sitting
0.110542321,Sitting
0.085193574,Sitting
0.104651623,Sitting
0.108410789,Sitting
0.108499223,Sitting
0.112256299,Sitting
0.111990485,Sitting
0.156152957,Sitting
0.097581188,Sitting
0.12474899,Sitting
0.147804635,Sitting
0.055817136,Sitting
0.07883879,Sitting
0.104635515,Sitting
0.046851514,Sitting
0.09916798,Sitting
0.084706535,Sitting
0.081679825,Sitting
0.068520417,Sitting
0.067219209,Sitting
0.047173793,Sitting
0.081995416,Sitting
0.084462373,Sitting
0.07945717,Sitting
0.116660478,Sitting
0.089185216,Sitting
0.118265809,Sitting
0.139602649,Sitting
0.092346157,Sitting
0.067268597,Sitting
0.075320316,Sitting
0.107082911,Sitting
0.030686067,Sitting
0.06714686,Sitting
0.128904235,Sitting
0.107308922,Sitting
0.046052988,Sitting
0.090234973,Sitting
0.099512272,Sitting
0.16176451,Sitting
0.106418502,Sitting
0.114835998,Sitting
0.109662425,Sitting
0.111605158,Sitting
0.092960508,Sitting
0.083743427,Sitting
0.099484113,Sitting
0.146581434,Sitting
0.091241674,Sitting
0.141753994,Sitting
0.053199387,Sitting
0.094917493,Sitting
0.108535589,Sitting
0.149413765,Sitting
0.085315832,Sitting
0.024442395,Sitting
0.063554958,Sitting
0.11748614,Sitting
0.115158918,Sitting
0.076376352,Sitting
0.077070915,Sitting
0.104455524,Sitting
0.112423732,Sitting
0.093384872,Sitting
0.079927327,Sitting
0.085292586,Sitting
0.186636445,Sitting
0.070160682,Sitting
0.103048346,Sitting
0.114238102,Sitting
0.129421032,Sitting
0.107021526,Sitting
0.060610701,Sitting
0.07161502,Sitting
0.193320469,Sitting
0.09200081,Sitting
0.10200747,Sitting
0.075673639,Sitting
0.041625588,Sitting
0.099153458,Sitting
0.064653471,Sitting
0.042623576,Sitting
0.049449211,Sitting
0.08982266,Sitting
0.084192136,Sitting
0.091029346,Sitting
0.098254389,Sitting
0.105673212,Sitting
0.108598949,Sitting
0.11854996,Sitting
0.088373631,Sitting
0.046941914,Sitting
0.096782928,Sitting
0.124796877,Sitting
0.135697934,Sitting
0.137728253,Sitting
0.083700639,Sitting
0.069514374,Sitting
0.122209261,Sitting
0.119517601,Sitting
0.144889672,Sitting
0.053807992,Sitting
0.177493547,Sitting
0.120365116,Sitting
0.113433756,Sitting
0.076500571,Sitting
0.135692283,Sitting
0.104913613,Sitting
0.033050984,Sitting
0.120490767,Sitting
0.076856136,Sitting
0.089449838,Sitting
0.064646528,Sitting
0.060527902,Sitting
0.104478658,Sitting
0.082634922,Sitting
0.100817914,Sitting
0.089989146,Sitting
0.06192075,Sitting
0.117699258,Sitting
0.141723936,Sitting
0.055248365,Sitting
0.127055482,Sitting
0.110982655,Sitting
0.062706291,Sitting
0.106155151,Sitting
0.067338756,Sitting
0.054569406,Sitting
0.111021367,Sitting
0.115816964,Sitting
0.119245779,Sitting
0.060857656,Sitting
0.081572924,Sitting
0.095951397,Sitting
0.10525649,Sitting
0.106092528,Sitting
0.151624258,Sitting
0.086462335,Sitting
0.112114067,Sitting
0.055594711,Sitting
0.090320439,Sitting
0.092568774,Sitting
0.116459107,Sitting
0.137313461,Sitting
0.10138479,Sitting
0.168144689,Sitting
0.091307403,Sitting
0.068728897,Sitting
0.061781392,Sitting
0.144754096,Sitting
0.095608034,Sitting
0.100085277,Sitting
0.114402031,Sitting
0.11290498,Sitting
0.111889701,Sitting
0.094427773,Sitting
0.089601344,Sitting
0.105599712,Sitting
0.121211899,Sitting
0.146944879,Sitting
0.087230363,Sitting
0.113848186,Sitting
0.05148423,Sitting
0.079434274,Sitting
0.036980476,Sitting
0.051820078,Sitting
0.071791968,Sitting
0.041265121,Sitting
0.042886779,Sitting
0.027544431,Sitting
0.07915605,Sitting
0.091253506,Sitting
0.101804324,Sitting
0.067170468,Sitting
0.077533369,Sitting
0.063169112,Sitting
0.08041366,Sitting
0.075444892,Sitting
0.122925088,Sitting
0.126271463,Sitting
0.096700419,Sitting
0.099438339,Sitting
0.100062956,Sitting
0.123899926,Sitting
0.119811905,Sitting
0.063625816,Sitting
0.126077986,Sitting
0.133364363,Sitting
0.096865108,Sitting
0.102845791,Sitting
0.123482743,Sitting
0.097924198,Sitting
0.155361667,Sitting
0.122679647,Sitting
0.16909298,Sitting
0.124389439,Sitting
0.102040125,Sitting
0.099770542,Sitting
0.114434713,Sitting
0.089283902,Sitting
0.06962235,Sitting
0.073901235,Sitting
0.088345065,Sitting
0.103058189,Sitting
0.106804629,Sitting
0.093734649,Sitting
0.080473333,Sitting
0.112202207,Sitting
0.098533449,Sitting
0.13522996,Sitting
0.069049904,Sitting
0.125277697,Sitting
0.101547672,Sitting
0.105335526,Sitting
0.067292986,Sitting
0.051543063,Sitting
0.090274963,Sitting
0.148547501,Sitting
0.090808812,Sitting
0.063753622,Sitting
0.104374376,Sitting
0.084181846,Sitting
0.136136806,Sitting
0.11118507,Sitting
0.111113994,Sitting
0.116175821,Sitting
0.100897328,Sitting
0.124852387,Sitting
0.175669526,Sitting
0.057753541,Sitting
0.122087262,Sitting
0.152403521,Sitting
0.142907635,Sitting
0.07590928,Sitting
0.084594988,Sitting
0.102932493,Sitting
0.1002615,Sitting
0.145592013,Sitting
0.08076528,Sitting
0.068137817,Sitting
0.090426162,Sitting
0.078797075,Sitting
0.035762507,Sitting
0.056378009,Sitting
0.082580603,Sitting
0.07149264,Sitting
0.114985435,Sitting
0.06415007,Sitting
0.076039443,Sitting
0.108918277,Sitting
0.084225493,Sitting
0.159270342,Sitting
0.110407493,Sitting
0.117109326,Sitting
0.114597554,Sitting
0.140942206,Sitting
0.103041659,Sitting
0.110535649,Sitting
0.126569927,Sitting
0.085506541,Sitting
0.078124698,Sitting
0.149986119,Sitting
0.123359577,Sitting
0.099753791,Sitting
0.078748758,Sitting
0.045604403,Sitting
0.100502378,Sitting
0.067579465,Sitting
0.100673331,Sitting
0.132232273,Sitting
0.0714653,Sitting
0.094583423,Sitting
0.107331827,Sitting
0.168814916,Sitting
0.109374852,Sitting
0.074049161,Sitting
0.114368414,Sitting
0.071491101,Sitting
0.109102245,Sitting
0.101335693,Sitting
0.104417377,Sitting
0.041657207,Sitting
0.097376261,Sitting
0.084204327,Sitting
0.046784286,Sitting
0.147008817,Sitting
0.157568096,Sitting
0.112327081,Sitting
0.141586937,Sitting
0.086872353,Sitting
0.128016289,Sitting
0.08249018,Sitting
0.137084139,Sitting
0.093922447,Sitting
0.088465701,Sitting
0.078812084,Sitting
0.129329609,Sitting
0.075905937,Sitting
0.03976244,Sitting
0.128438089,Sitting
0.101163052,Sitting
0.050979138,Sitting
0.081197572,Sitting
0.092401657,Sitting
0.06038238,Sitting
0.083524207,Sitting
0.03545478,Sitting
0.091748146,Sitting
0.073191309,Sitting
0.116268763,Sitting
0.110311942,Sitting
0.144557402,Sitting
0.074818746,Sitting
0.079659533,Sitting
0.072529269,Sitting
0.094545991,Sitting
0.145414111,Sitting
0.027275501,Postural Transition
0.111530482,Postural Transition
0.093153221,Postural Transition
0.085675657,Postural Transition
0.035985496,Postural Transition
0.065327151,Postural Transition
0.152094203,Postural Transition
0.021748517,Postural Transition
0.067590668,Postural Transition
0.053843633,Postural Transition
0.047336626,Postural Transition
-0.014017027,Postural Transition
-0.041253301,Postural Transition
0.011950679,Postural Transition
-0.00747323,Postural Transition
-0.009261268,Postural Transition
-0.002539174,Postural Transition
-0.005803101,Postural Transition
-0.018525917,Postural Transition
-0.079048448,Postural Transition
-0.139479451,Postural Transition
-0.061803782,Postural Transition
-0.055617647,Postural Transition
-0.014042492,Postural Transition
-0.111780125,Postural Transition
-0.04241068,Postural Transition
-0.117953531,Postural Transition
-0.136106922,Postural Transition
-0.071489126,Postural Transition
-0.062172334,Postural Transition
-0.131791154,Postural Transition
-0.270539491,Postural Transition
-0.219819648,Postural Transition
-0.150365851,Postural Transition
-0.076423506,Postural Transition
-0.244088626,Postural Transition
-0.24216871,Postural Transition
-0.206924516,Postural Transition
-0.226532955,Postural Transition
-0.227830631,Postural Transition
-0.292723626,Postural Transition
-0.277761544,Postural Transition
-0.246631556,Postural Transition
-0.397314112,Postural Transition
-0.376087962,Postural Transition
-0.425793508,Postural Transition
-0.420486965,Postural Transition
-0.463539128,Postural Transition
-0.486641022,Postural Transition
-0.557769287,Postural Transition
-0.607905867,Postural Transition
-0.591532936,Postural Transition
-0.605206132,Postural Transition
-0.69242696,Postural Transition
-0.668930952,Postural Transition
-0.745374679,Postural Transition
-0.741213036,Postural Transition
-0.753741986,Postural Transition
-0.765149906,Postural Transition
-0.812803496,Postural Transition
-0.812776053,Postural Transition
-0.767449041,Postural Transition
-0.747409559,Postural Transition
-0.806080106,Postural Transition
-0.789037385,Postural Transition
-0.773825207,Postural Transition
-0.737223524,Postural Transition
-0.698413952,Postural Transition
-0.683400443,Postural Transition
-0.684919038,Postural Transition
-0.662301074,Postural Transition
-0.652466074,Postural Transition
-0.592019496,Postural Transition
-0.630146307,Postural Transition
-0.656588765,Postural Transition
-0.581089413,Postural Transition
-0.558576996,Postural Transition
-0.567223523,Postural Transition
-0.549400313,Postural Transition
-0.551596942,Postural Transition
-0.524770619,Postural Transition
-0.505190292,Postural Transition
-0.439993993,Postural Transition
-0.598908777,Postural Transition
-0.493795081,Postural Transition
-0.420701751,Postural Transition
-0.458974153,Postural Transition
-0.461202332,Postural Transition
-0.404683025,Postural Transition
-0.467772937,Postural Transition
-0.462645187,Postural Transition
-0.426427189,Postural Transition
-0.462337194,Postural Transition
-0.378291895,Postural Transition
-0.388261499,Postural Transition
-0.40217064,Postural Transition
-0.428510115,Postural Transition
-0.475116867,Postural Transition
-0.384629505,Postural Transition
-0.415255785,Postural Transition
-0.426033935,Postural Transition
-0.457718647,Postural Transition
-0.485014924,Postural Transition
-0.422919049,Postural Transition
-0.293724463,Postural Transition
-0.318807649,Postural Transition
-0.424635555,Postural Transition
-0.424583351,Postural Transition
-0.396235348,Postural Transition
-0.373193665,Postural Transition
-0.428930552,Walking
-0.396938592,Walking
-0.457232252,Walking
-0.438989538,Walking
-0.459111902,Walking
-0.399414364,Walking
-0.386796793,Walking
-0.374055576,Walking
-0.397864404,Walking
-0.309330895,Walking
-0.285432575,Walking
-0.316795659,Walking
-0.291934025,Walking
-0.230983572,Walking
-0.197832966,Walking
-0.235429387,Walking
-0.190159593,Walking
-0.167948505,Walking
-0.221500539,Walking
-0.17405235,Walking
-0.20345069,Walking
-0.238389308,Walking
-0.235403516,Walking
-0.224004912,Walking
-0.312838603,Walking
-0.200351994,Walking
-0.188813834,Walking
-0.235123044,Walking
-0.235433302,Walking
-0.313402977,Walking
-0.575957867,Walking
-0.744573633,Walking
-0.720233737,Walking
-0.367699016,Walking
-0.247697506,Walking
-0.317202481,Walking
-0.387623813,Walking
-0.460814111,Walking
-0.514441171,Walking
-0.613237487,Walking
-0.616767265,Walking
-0.549904619,Walking
-0.600356627,Walking
-0.639942192,Walking
-0.544286656,Walking
-0.572575277,Walking
-0.574448006,Walking
-0.451316522,Walking
-0.435636471,Walking
-0.477790877,Walking
-0.377387027,Walking
-0.428107981,Walking
-0.376467636,Walking
-0.418927023,Walking
-0.41431315,Walking
-0.367587779,Walking
-0.31908245,Walking
-0.353548755,Walking
-0.327340388,Walking
-0.304233311,Walking
-0.34214277,Walking
-0.29170203,Walking
-0.316064357,Walking
-0.27578793,Walking
-0.261648255,Walking
-0.241527437,Walking
-0.195491277,Walking
-0.126189136,Walking
-0.208381223,Walking
-0.220555383,Walking
-0.147272386,Walking
-0.196161544,Walking
-0.191561215,Walking
-0.151978655,Walking
-0.201205738,Walking
-0.179470211,Walking
-0.17377728,Walking
-0.133928794,Walking
-0.051476586,Walking
-0.07303641,Walking
-0.138744961,Walking
-0.213549664,Walking
-0.240811193,Walking
-0.231939465,Walking
-0.303522912,Walking
-0.2400428,Walking
-0.198363147,Walking
-0.198748158,Walking
-0.234288531,Walking
-0.488620853,Walking
-0.621507753,Walking
-0.572780103,Walking
-0.579416575,Walking
-0.520756482,Walking
-0.53274789,Walking
-0.265435909,Walking
-0.203514164,Walking
-0.345322322,Walking
-0.431973256,Walking
-0.582816297,Walking
-0.589616605,Walking
-0.55953337,Walking
-0.494637674,Walking
-0.49247653,Walking
-0.46265435,Walking
-0.32736725,Walking
-0.43345888,Walking
-0.407405092,Walking
-0.440484386,Walking
-0.404248742,Walking
-0.344249349,Walking
-0.401539938,Walking
-0.343985962,Walking
-0.357830117,Walking
-0.265476974,Walking
-0.336949895,Walking
-0.323854636,Walking
-0.243613094,Walking
-0.206009983,Walking
-0.201014647,Walking
-0.202511378,Walking
-0.170030357,Walking
-0.1470516,Walking
-0.150916081,Walking
-0.070631996,Walking
-0.141972097,Walking
-0.087311683,Walking
-0.121853206,Walking
-0.096644749,Walking
-0.08494338,Walking
-0.099518036,Walking
-0.128667047,Walking
-0.092241717,Walking
-0.083272326,Walking
-0.177035139,Walking
-0.236748758,Walking
-0.241484442,Walking
-0.292054784,Walking
-0.187478681,Walking
-0.199327784,Walking
-0.155469942,Walking
-0.221222138,Walking
-0.418031777,Walking
-0.665971148,Walking
-0.489298608,Walking
-0.453694982,Walking
-0.586004533,Walking
-0.53560289,Walking
-0.409938758,Walking
-0.440860658,Walking
-0.38934937,Walking
-0.542281709,Walking
-0.524354825,Walking
-0.442391608,Walking
-0.451564698,Walking
-0.509531082,Walking
-0.452253091,Walking
-0.371175475,Walking
-0.399817169,Walking
-0.425607055,Walking
-0.374021654,Walking
-0.391198979,Walking
-0.361892744,Walking
-0.262787091,Walking
-0.256303568,Walking
-0.272920503,Walking
-0.271086357,Walking
-0.236404942,Walking
-0.202468141,Walking
-0.234275926,Walking
-0.169121696,Walking
-0.257275144,Walking
-0.152894356,Walking
-0.120559043,Walking
-0.109600404,Walking
-0.120220644,Walking
-0.148054193,Walking
-0.131638671,Walking
-0.088056451,Walking
-0.066186924,Walking
-0.102565479,Walking
-0.124763709,Walking
-0.102367132,Walking
-0.037481915,Walking
-0.076885416,Walking
-0.226455684,Walking
-0.293365827,Walking
-0.282971418,Walking
-0.327306584,Walking
-0.281640075,Walking
-0.224331429,Walking
-0.222235948,Walking
-0.402558468,Walking
-0.631274533,Walking
-0.55847743,Walking
-0.628654067,Walking
-0.740282931,Walking
-0.714514368,Walking
-0.512220717,Walking
-0.472390053,Walking
-0.402236985,Walking
-0.4484932,Walking
-0.589526779,Walking
-0.509866119,Walking
-0.525026996,Walking
-0.557434794,Walking
-0.455134034,Walking
-0.444993086,Walking
-0.378742776,Walking
-0.433434613,Walking
-0.343382434,Walking
-0.327495721,Walking
-0.345388668,Walking
-0.2872881,Walking
-0.310921166,Walking
-0.25238206,Walking
-0.290975244,Walking
-0.227788717,Walking
-0.243252103,Walking
-0.164762701,Walking
-0.268149302,Walking
-0.186616553,Walking
-0.171711955,Walking
-0.090451481,Walking
-0.133410042,Walking
-0.160166377,Walking
-0.134787404,Walking
